job_title,job_type,position_level,city,experience,skills,job_fields,salary,salary_min,salary_max,unit,avg_salary
system engineer,full-time,"nhân viên, chuyên viên",cầu giấy,trên 2 năm,"python, quản lý dự án (it), java","it phần cứng, it phần mềm",15 - 25 triệu vnđ,15.0,25.0,vnd,20.0
intern content marketing dự án blockchain,full-time,"mới tốt nghiệp, thực tập sinh",hà nội,không yêu cầu,"truyền thông, báo chí, nội dung","truyền thông, quảng cáo, pr, marketing",3 - 5 triệu vnđ,3.0,5.0,vnd,4.0
kỹ thuật triển khai bản vẽ nội thất,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 2 năm,"thiết kế nội thất, thi công, kiến trúc","xây dựng, nội thất, kiến trúc",12 - 20 triệu vnđ,12.0,20.0,vnd,16.0
net developer,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"c#, php, .net",it phần mềm,20 - 36 triệu vnđ,20.0,36.0,vnd,28.0
nhân viên digital marketing,full-time,"nhân viên, chuyên viên",hà nội,trên 1 năm,"facebook ads, digital marketing, seo",marketing,10 - 30 triệu vnđ,10.0,30.0,vnd,20.0
digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 2 năm,"truyền thông, báo chí, digital marketing","truyền thông, quảng cáo, pr, marketing",15 - 20 triệu vnđ,15.0,20.0,vnd,17.5
security solution trainee,part-time,"mới tốt nghiệp, thực tập sinh",hà nội,dưới 1 năm,"quản trị mạng, pháp chế, an ninh mạng, tư vấn bán hàng","chăm sóc khách hàng, kinh doanh, luật, bán hàng, it phần cứng, pháp chế",4 - 6 triệu vnđ,4.0,6.0,vnd,5.0
nhân viên call center tổng đài viên bán hàng telesales data hot lead thu nhập từ 15tr 25tr,full-time,"nhân viên, chuyên viên",quận 3,không yêu cầu,"bán hàng qua điện thoại (telesale), tư vấn bán hàng","bán hàng, kinh doanh",15 - 25 triệu vnđ,15.0,25.0,vnd,20.0
phước khánh nhơn trạch đồng nai nhân viên hỗ trợ thanh toán tại địa bàn,full-time,"nhân viên, chuyên viên",đồng nai,không yêu cầu,"quan hệ khách hàng, giao hàng(shipper), xử lý nợ","ngân hàng, lao động phổ thông, kinh doanh, tài chính, bán hàng",15 - 25 triệu vnđ,15.0,25.0,vnd,20.0
dynamics 365 support engineer,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"tư vấn bán hàng, chăm sóc khách hàng","bán hàng, chăm sóc khách hàng, kinh doanh",22 - 28 triệu vnđ,22.0,28.0,vnd,25.0
nhân viên chăm sóc khách hàng vietjet air line tiếng anh không yêu cầu kinh nghiệm,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"tổng đài viên, tư vấn bán hàng","bán hàng, chăm sóc khách hàng, kinh doanh",8 - 9 triệu vnđ,8.0,9.0,vnd,8.5
ios developer,full-time,"nhân viên, chuyên viên",hà nội,trên 3 năm,"data analytics, ios, javascript, frontend (html, ui, css), ux","it phần mềm, thiết kế",đến 40 triệu vnđ,0.0,40.0,vnd,20.0
quản lý kỹ thuật ép nhựa thổi chai pet,full-time,"trưởng nhóm, trưởng phòng",hà nội,trên 5 năm,Unknown,Unknown,15 - 22 triệu vnđ,15.0,22.0,vnd,18.5
nhân viên it help desk từ 6 tháng,full-time,"nhân viên, chuyên viên",hồ chí minh,dưới 1 năm,"it support, it helpdesk, điện thoại, phần cứng máy tính","it phần cứng, chăm sóc khách hàng",9 - 12 triệu vnđ,9.0,12.0,vnd,10.5
video editor thử việc 100,full-time,"nhân viên, chuyên viên",hà nội,không yêu cầu,"tổng đài viên, hrbp, dựng phim, adobe photoshop, hiệu ứng video, thiết kế 2d","kho vận, nhân sự, chăm sóc khách hàng, kinh doanh, truyền hình, thiết kế, báo chí, bán hàng",10 - 15 triệu vnđ,10.0,15.0,vnd,12.5
nhân viên digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 2 năm,"digital marketing, seo",marketing,9 - 14 triệu vnđ,9.0,14.0,vnd,11.5
quality inspector,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"dệt may, quản lý chất lượng (qa, qc)","chế biến, sản xuất, dệt may, da giày, lắp ráp",22 - 45 triệu vnđ,22.0,45.0,vnd,33.5
training development specialist,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 1 năm,"kiểm toán, đào tạo, phát triển thị trường, đào tạo bán hàng, quản trị nhân sự (hr)","kế toán, nhân sự, kinh doanh, kiểm toán, đào tạo, bán hàng, giáo dục",12 - 14 triệu vnđ,12.0,14.0,vnd,13.0
kiến trúc sư triển khai hồ sơ kiến trúc xcons,full-time,"nhân viên, chuyên viên",hà nội,trên 2 năm,"xây dựng, kiến trúc","xây dựng, nội thất, kiến trúc",15 - 25 triệu vnđ,15.0,25.0,vnd,20.0
intern lowcode developer,part-time,"nhân viên, chuyên viên",hà nội,không yêu cầu,"c#, .net, javascript, java, frontend (html, css)",it phần mềm,từ 15 triệu vnđ,15.0,0.0,vnd,7.5
nhân viên telesale khai thác sản phẩm,part-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"bán hàng qua điện thoại (telesale), chăm sóc khách hàng","bán hàng, chăm sóc khách hàng, kinh doanh",1 - 3 triệu vnđ,1.0,3.0,vnd,2.0
sustainable agriculture marketing specialist,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"truyền thông, social marketing, báo chí, digital marketing","truyền thông, marketing, kinh doanh, quảng cáo, pr, bán hàng",11 - 22 triệu vnđ,11.0,22.0,vnd,16.5
nhân viên tư vấn làm việc tại cửa hàng nutrition depot việt nam,part-time,"nhân viên, chuyên viên",hồ chí minh,0.5 - 1 năm,"bán lẻ, tư vấn bán hàng, chăm sóc khách hàng","chăm sóc khách hàng, bán sỉ, kinh doanh, bán hàng, cửa hàng, bán lẻ",5 - 8 triệu vnđ,5.0,8.0,vnd,6.5
nhân viên tư vấn bán hàng telesales data do công ty cung cấp,full-time,"nhân viên, chuyên viên",hồ chí minh,dưới 1 năm,"bán hàng qua điện thoại (telesale), tư vấn bán hàng","chăm sóc khách hàng, kinh doanh, nhà hàng, khách sạn, bán hàng",8 - 15 triệu vnđ,8.0,15.0,vnd,11.5
nhân viên digital marketing,full-time,"nhân viên, chuyên viên",bình dương,trên 1 năm,"facebook ads, digital marketing, seo","truyền thông, quảng cáo, pr, marketing",12 - 15 triệu vnđ,12.0,15.0,vnd,13.5
digital marketing,full-time,"nhân viên, chuyên viên",hà nội,trên 2 năm,"truyền thông, báo chí, digital marketing","truyền thông, quảng cáo, pr, marketing",15 - 25 triệu vnđ,15.0,25.0,vnd,20.0
nhân viên it,full-time,"nhân viên, chuyên viên",hồ chí minh,không yêu cầu,"quản trị mạng, it helpdesk, quản trị hệ thống, it support","it phần cứng, chăm sóc khách hàng",10 - 15 triệu vnđ,10.0,15.0,vnd,12.5
nhân viên quay dựng video editor 10 đến 15 triệu đi làm ngay,full-time,"nhân viên, chuyên viên",điện biên,không yêu cầu,"dựng phim, hiệu ứng video, nội dung","truyền hình, thiết kế, báo chí, marketing",10 - 15 triệu vnđ,10.0,15.0,vnd,12.5
chuyên viên giám sát network engineer,toàn thời gian,nhân viên,hà nội,1 năm,Unknown,Unknown,13 - 20 triệu,13.0,20.0,vnd,16.5
111714 electrical engineer of qc department kỹ sư điện phòng quản lý chất lượng sản xuất,nhân viên chính thức,nhân viên,bắc ninh,trên 3 năm," electrical engineer of qc department kỹ sư điện phòng quản lý chất lượng sản xuất, kỹ sư điện, kỹ sư cơ điện công trình, m&e engineer, kỹ sư m&e, kỹ sư giám sát điện, quản lý chất lượng",Unknown,15 tr - 30 tr vnd,15.0,30.0,vnd,22.5
it comtor,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,20 - 25 triệu,20.0,25.0,vnd,22.5
chuyên viên digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,2 - 3 năm,"digital marketing, seo",Unknown,đến 20 triệu vnđ,0.0,20.0,vnd,10.0
chuyên viên digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,2 - 3 năm,"google ads(adwords), digital marketing, seo",Unknown,8 - 20 triệu vnđ,8.0,20.0,vnd,14.0
senior data analyst,toàn thời gian,nhân viên,hà nội,4 năm,Unknown,Unknown,30 - 45 triệu,30.0,45.0,vnd,37.5
system engineer,toàn thời gian,nhân viên,hà nội,4 năm,"linux, databases",Unknown,20 - 30 triệu,20.0,30.0,vnd,25.0
talent acquisition,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,12 - 20 triệu,12.0,20.0,vnd,16.0
digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,1 - 2 năm,"truyền thông, báo chí, digital marketing",Unknown,10 - 12 triệu vnđ,10.0,12.0,vnd,11.0
digital marketing executive,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 2 năm,"truyền thông, social marketing, báo chí, digital marketing",Unknown,8 - 13 triệu vnđ,8.0,13.0,vnd,10.5
digital marketing leader manager,full-time,"trưởng nhóm, trưởng phòng",hồ chí minh,2 - 5 năm,"digital marketing, seo",Unknown,30 - 40 triệu vnđ,30.0,40.0,vnd,35.0
digital marketing,full-time,"nhân viên, chuyên viên",p hòa thạnh,1 - 2 năm,"google ads(adwords), facebook ads, digital marketing",Unknown,10 - 15 triệu vnđ,10.0,15.0,vnd,12.5
nhân viên digital marketing,full-time,"nhân viên, chuyên viên",hồ chí minh,trên 2 năm,"facebook ads, digital marketing, seo",Unknown,10 - 15 triệu vnđ,10.0,15.0,vnd,12.5
nhân viên digital marketing,full-time,"nhân viên, chuyên viên",quận 1,dưới 3 năm,"google ads(adwords), digital marketing",Unknown,7 - 13 triệu vnđ,7.0,13.0,vnd,10.0
chuyên viên kinh doanh dự án hội an legacity,nhân viên chính thức,nhân viên,đà nẵng,không yêu cầu,"chuyên viên kinh doanh, môi giới, nhân viên kinh doanh, real estate salesperson, chuyên viên kinh doanh bất động sản, nhân viên kinh doanh bất động sản, bất động sản, bđs, real estate",Unknown,50 tr - 100 tr vnd,50.0,100.0,vnd,75.0
chuyên viên khách hàng cá nhân lào cai,nhân viên chính thức,nhân viên,lào cai,1 - 2 năm,Unknown,Unknown,10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
database administrator,nhân viên chính thức,nhân viên,hồ chí minh,3 - 6 năm,"data mining, data processing specialist, data processing, nhân viên xử lý dữ liệu, data analyst, data analysis specialist, cộng tác viên xử lý dữ liệu, data processing officer, data processing executive, data validation",Unknown,30 tr - 55 tr vnd,30.0,55.0,vnd,42.5
database administrator,nhân viên chính thức,nhân viên,hà nội,1 - 3 năm,"data mining, data processing specialist, data processing, nhân viên xử lý dữ liệu, data analyst, data analysis specialist, cộng tác viên xử lý dữ liệu, data processing officer, data processing executive, data validation",Unknown,20 tr - 25 tr vnd,20.0,25.0,vnd,22.5
python django power automate developer remote 100,full-time,"nhân viên, chuyên viên",hà nội,trên 1 năm,"python, tư vấn bán hàng",Unknown,15 - 30 triệu vnđ,15.0,30.0,vnd,22.5
chuyên viên quan hệ khách hàng cá nhân an giang bạc liêu cần thơ đồng nai,nhân viên chính thức,nhân viên,hà nội,trên 1 năm,chuyên viên quan hệ khách hàng cá nhân an giang bạc liêu cần thơ đồng nai,Unknown,8 tr - 22 tr vnd,8.0,22.0,vnd,15.0
account manager digital marketing,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,18 - 27 triệu,18.0,27.0,vnd,22.5
sales it,toàn thời gian,nhân viên,hà nội,không yêu cầu kinh nghiệm,"sales, account manager",Unknown,13 - 20 triệu,13.0,20.0,vnd,16.5
android developer dự án,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,tới 27 triệu,27.0,0.0,vnd,13.5
android developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,"tới 1,800 usd",45.0,0.0,usd,22.5
android developer,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,"tới 2,000 usd",50.0,0.0,usd,25.0
android developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,tới 60 triệu,60.0,0.0,vnd,30.0
android developer,toàn thời gian,nhân viên,hà nội,1 năm,"android, kotlin",Unknown,15 - 25 triệu,15.0,25.0,vnd,20.0
android developer,toàn thời gian,nhân viên,hà nội,2 năm,"tcp, firmware, bluetooth, android, ffmpeg, restful api, mạng máy tính, kotlin, oop, ip",Unknown,15 - 25 triệu,15.0,25.0,vnd,20.0
android developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,15 - 30 triệu,15.0,30.0,vnd,22.5
android developer,toàn thời gian,nhân viên,hà nội,1 năm,Unknown,Unknown,15 - 30 triệu,15.0,30.0,vnd,22.5
android developer,toàn thời gian,nhân viên,hà nội,5 năm,"công nghệ thông tin, android, lập trình java",Unknown,"2,000 - 4,000 usd",50.0,100.0,usd,75.0
android developer,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,18 - 28 triệu,18.0,28.0,vnd,23.0
android developer,toàn thời gian,nhân viên,hà nội,4 năm,Unknown,Unknown,20 - 40 triệu,20.0,40.0,vnd,30.0
android developer,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,15 - 25 triệu,15.0,25.0,vnd,20.0
biên kịch content writer,part-time,"nhân viên, chuyên viên",hà nội,không yêu cầu,"truyền thông, nội dung, báo chí",Unknown,8 - 15 triệu vnđ,8.0,15.0,vnd,11.5
back end developer đà nẵng,toàn thời gian,nhân viên,đà nẵng,2 năm,"hibernate, spring, spring boot, java",Unknown,25 - 40 triệu,25.0,40.0,vnd,32.5
back end developer,toàn thời gian,nhân viên,hà nội,1 năm,"expressjs, reactjs, nodejs",Unknown,15 - 25 triệu,15.0,25.0,vnd,20.0
back end developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,23 - 35 triệu,23.0,35.0,vnd,29.0
back end developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,25 - 35 triệu,25.0,35.0,vnd,30.0
back end developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,23 - 30 triệu,23.0,30.0,vnd,26.5
engineer,toàn thời gian,nhân viên,hà nội,2 năm,"gcp, python, aws",Unknown,tới 35 triệu,35.0,0.0,vnd,17.5
backend developer,toàn thời gian,nhân viên,hà nội,1 năm,Unknown,Unknown,10 - 18 triệu,10.0,18.0,vnd,14.0
backend developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,tới 30 triệu,30.0,0.0,vnd,15.0
backend developer,toàn thời gian,nhân viên,hà nội,4 năm,Unknown,Unknown,18 - 30 triệu,18.0,30.0,vnd,24.0
backend developer,toàn thời gian,trưởng nhóm,hà nội,3 năm,"mysql, php, agile, code, nodejs, git, lập trình, backend developer, microservices, ms sql server",Unknown,20 - 50 triệu,20.0,50.0,vnd,35.0
backend developer,toàn thời gian,nhân viên,hà nội,4 năm,"golang, python, nodejs, java",Unknown,20 - 45 triệu,20.0,45.0,vnd,32.5
backend developer,toàn thời gian,nhân viên,hồ chí minh,3 năm,"typescript, lập trình, nodejs, reactjs",Unknown,13 - 17 triệu,13.0,17.0,vnd,15.0
backend developer,toàn thời gian,nhân viên,hà nội,3 năm,Unknown,Unknown,17 - 25 triệu,17.0,25.0,vnd,21.0
backend developer,toàn thời gian,nhân viên,hà nội,3 năm,"python, qgis, microsoft office., envi, sql . ​tableau, arcgis, excel, python developer, odoo, odoo erp",Unknown,20 - 25 triệu,20.0,25.0,vnd,22.5
backend developer,toàn thời gian,nhân viên,hà nội,2 năm,"php, nodejs, java",Unknown,15 - 40 triệu,15.0,40.0,vnd,27.5
backend developer php laravel,toàn thời gian,nhân viên,hà nội,4 năm,"php, back end web development, laravel",Unknown,20 - 45 triệu,20.0,45.0,vnd,32.5
backend developer,toàn thời gian,nhân viên,hà nội,2 năm,"mysql, postgresql, php, lập trình hướng đối tượng, docker, git, mongodb, lập trình, backend developer, laravel",Unknown,15 - 30 triệu,15.0,30.0,vnd,22.5
backend nodejs developer,toàn thời gian,nhân viên,hồ chí minh,2 năm,Unknown,Unknown,20 - 35 triệu,20.0,35.0,vnd,27.5
backend,toàn thời gian,nhân viên,hà nội,2 năm,Unknown,Unknown,15 - 20 triệu,15.0,20.0,vnd,17.5
backend team lead,toàn thời gian,trưởng nhóm,hà nội,5 năm,Unknown,Unknown,35 - 50 triệu,35.0,50.0,vnd,42.5
bắc ninh lào cai thanh hóa chuyên viên cao cấp quản lý khách hàng ưu tiên,nhân viên chính thức,nhân viên,bắc ninh,trên 2 năm,Unknown,Unknown,trên 22 tr vnd,22.0,0.0,vnd,11.0
110533 senior tax consultant nhân viên tư vấn thuế pit consulting,nhân viên chính thức,nhân viên,hồ chí minh,trên 3 năm," senior tax consultant, nhân viên tư vấn thuế pit consulting, chuyên viên tư vấn thuế, tax manager, nhân viên thuế, nhân viên khai báo thuế",Unknown,15 tr - 25 tr vnd,15.0,25.0,vnd,20.0
111089 architect staff or assistant manager real estate,nhân viên chính thức,nhân viên,hồ chí minh,trên 2 năm,"trợ lý giám đốc, architect staff or assistant manager real estate, assistant director",Unknown,15 tr - 40 tr vnd,15.0,40.0,vnd,27.5
108624 application engineering manager machinery,nhân viên chính thức,quản lý,hồ chí minh,trên 10 năm," application engineering manager machinery, kỹ sư ứng dụng",Unknown,50 tr - 75 tr vnd,50.0,75.0,vnd,62.5
system engineer,toàn thời gian,trưởng nhóm,nhật bản,không yêu cầu kinh nghiệm,"php, .net, asp.net, java, ruby on rails, english",Unknown,"1,000 - 2,500 usd",25.0,62.5,usd,43.75
